node_id,group_id
21799,0
21800,0
21801,0
21802,1
21803,0
21804,0
21805,1
21806,0
21807,1
21808,0
21809,0
21810,1
21811,1
21812,1
21813,1
21814,1
21815,1
21816,1
21817,1
21818,1
21819,0
21820,0
21821,0
21822,1
21823,1
21824,1
21825,1
21826,1
21827,0
21828,1
21829,1
21830,1
21831,0
21832,1
21833,1
21834,1
21835,1
21836,1
21837,1
21838,1
21839,1
21840,1
21841,0
21842,0
21843,0
21844,0
21845,1
21846,0
21847,1
21848,0
21849,1
21850,1
21851,1
21852,1
21853,0
21854,1
21855,1
21856,0
21857,0
21858,1
21859,1
21860,0
21861,0
21862,1
21863,1
21864,0
21865,0
21866,0
21867,1
21868,0
21869,1
21870,0
21871,1
21872,0
21873,0
21874,1
21875,0
21876,1
21877,1
21878,0
21879,1
21880,0
21881,1
21882,0
21883,0
21884,1
21885,0
21886,0
21887,1
21888,1
21889,0
21890,0
21891,0
21892,1
21893,0
21894,1
21895,0
21896,1
21897,1
21898,0
21899,0
21900,0
21901,1
21902,0
21903,0
21904,1
21905,1
21906,1
21907,1
21908,0
21909,1
21910,1
21911,0
21912,1
21913,0
21914,1
21915,0
21916,0
21917,1
21918,0
21919,1
21920,1
21921,1
21922,1
21923,1
21924,0
21925,1
21926,1
21927,0
21928,1
21929,0
21930,1
21931,0
21932,0
21933,1
21934,0
21935,0
21936,1
21937,0
21938,1
21939,0
21940,1
21941,1
21942,1
21943,1
21944,0
21945,1
21946,0
21947,1
21948,1
21949,0
21950,1
21951,1
21952,0
21953,0
21954,0
21955,0
21956,1
21957,1
21958,0
21959,1
21960,0
21961,1
21962,1
21963,1
21964,0
21965,1
21966,1
21967,1
21968,0
21969,1
21970,0
21971,1
21972,0
21973,1
21974,1
21975,1
21976,1
21977,1
21978,1
21979,0
21980,0
21981,1
21982,0
21983,1
21984,0
21985,0
21986,1
21987,1
21988,0
21989,0
21990,0
21991,1
21992,0
21993,0
21994,0
21995,1
21996,0
21997,0
21998,0
21999,1
22000,1
22001,1
22002,0
22003,1
22004,0
22005,0
22006,1
22007,1
22008,0
22009,0
22010,1
22011,1
22012,1
22013,1
22014,0
22015,0
22016,1
22017,0
22018,1
22019,1
22020,0
22021,0
22022,1
22023,1
22024,0
22025,1
22026,0
22027,1
22028,0
22029,0
22030,0
22031,0
22032,0
22033,0
22034,1
22035,0
22036,1
22037,1
22038,0
22039,1
22040,1
22041,0
22042,0
22043,0
22044,1
22045,1
22046,0
22047,1
22048,0
22049,1
22050,1
22051,0
22052,1
22053,1
22054,0
22055,1
22056,1
22057,1
22058,1
22059,1
22060,0
22061,1
22062,0
22063,1
22064,0
22065,1
22066,0
22067,0
22068,0
22069,0
22070,0
22071,1
22072,0
22073,1
22074,1
22075,0
22076,0
22077,0
22078,0
22079,0
22080,1
22081,0
22082,1
22083,1
22084,0
22085,0
22086,0
22087,0
22088,1
22089,0
22090,0
22091,0
22092,0
22093,0
22094,0
22095,1
22096,1
22097,1
22098,1
22099,0
22100,1
22101,1
22102,0
22103,0
22104,1
22105,1
22106,0
22107,1
22108,0
22109,1
22110,1
22111,1
22112,0
22113,0
22114,1
22115,0
22116,0
22117,1
22118,0
22119,0
22120,1
22121,0
22122,1
22123,0
22124,1
22125,1
22126,0
22127,1
22128,0
22129,1
22130,1
22131,1
22132,0
22133,1
22134,0
22135,1
22136,1
22137,1
22138,0
22139,1
22140,0
22141,1
22142,1
22143,0
22144,1
22145,0
22146,1
22147,1
22148,0
22149,1
22150,0
22151,1
22152,1
22153,1
22154,0
22155,0
22156,1
22157,1
22158,1
22159,1
22160,1
22161,0
22162,0
22163,0
22164,0
22165,0
22166,1
22167,0
22168,0
22169,1
22170,0
22171,1
22172,1
22173,1
22174,1
22175,0
22176,0
22177,1
22178,0
22179,0
22180,1
22181,1
22182,1
22183,1
22184,1
22185,0
22186,0
22187,1
22188,1
22189,1
22190,1
22191,0
22192,0
22193,1
22194,0
22195,1
22196,0
22197,1
22198,1
22199,1
22200,0
22201,1
22202,0
22203,1
22204,1
22205,0
22206,0
22207,0
22208,1
22209,0
22210,0
22211,0
22212,0
22213,0
22214,0
22215,0
22216,1
22217,1
22218,1
22219,1
22220,1
22221,0
22222,1
22223,1
22224,1
22225,1
22226,1
22227,1
22228,0
22229,0
22230,1
22231,0
22232,1
22233,0
22234,1
22235,0
22236,1
22237,0
22238,1
22239,1
22240,0
22241,1
22242,0
22243,0
22244,0
22245,0
22246,0
22247,0
22248,1
22249,0
22250,1
22251,1
22252,0
22253,0
22254,0
22255,0
22256,1
22257,0
22258,0
22259,1
22260,0
22261,0
22262,1
22263,1
22264,1
22265,1
22266,1
22267,0
22268,1
22269,0
22270,0
22271,1
22272,1
22273,1
22274,1
22275,0
22276,1
22277,1
22278,0
22279,0
22280,1
22281,1
22282,0
22283,0
22284,1
22285,0
22286,0
22287,1
22288,1
22289,0
22290,0
22291,0
22292,1
22293,0
22294,0
22295,0
22296,1
22297,1
22298,1
22299,1
22300,1
22301,1
22302,0
22303,1
22304,0
22305,1
22306,1
22307,1
22308,1
22309,1
22310,1
22311,0
22312,1
22313,1
22314,0
22315,0
22316,1
22317,0
22318,0
22319,0
22320,0
22321,1
22322,0
22323,1
22324,0
22325,0
22326,0
22327,1
22328,0
22329,0
22330,1
22331,0
22332,1
22333,1
22334,0
22335,0
22336,1
22337,1
22338,0
22339,0
22340,0
22341,0
22342,0
22343,1
22344,0
22345,0
22346,0
22347,1
22348,0
22349,0
22350,1
22351,1
22352,1
22353,0
22354,1
22355,1
22356,0
22357,1
22358,0
22359,0
22360,1
22361,0
22362,1
22363,0
22364,1
22365,0
22366,1
22367,0
22368,1
22369,1
22370,1
22371,1
22372,1
22373,0
22374,0
22375,1
22376,0
22377,1
22378,1
22379,0
22380,0
22381,1
22382,1
22383,0
22384,1
22385,1
22386,1
22387,0
22388,1
22389,1
22390,0
22391,0
22392,0
22393,0
22394,1
22395,1
22396,1
22397,0
22398,0
22399,0
22400,1
22401,0
22402,1
22403,1
22404,0
22405,1
22406,1
22407,1
22408,0
22409,1
22410,1
22411,1
22412,0
22413,0
22414,1
22415,0
22416,0
22417,1
22418,1
22419,0
22420,1
22421,1
22422,1
22423,1
22424,0
22425,1
22426,1
22427,0
22428,0
22429,1
22430,1
22431,1
22432,1
22433,1
22434,1
22435,1
22436,1
22437,0
22438,1
22439,0
22440,1
22441,0
22442,1
22443,1
22444,0
22445,1
22446,0
22447,1
22448,0
22449,0
22450,0
22451,1
22452,1
22453,1
22454,1
22455,1
22456,1
22457,0
22458,1
22459,1
22460,0
22461,1
22462,1
22463,0
22464,0
22465,1
22466,1
22467,0
22468,0
22469,1
22470,0
22471,0
22472,0
22473,1
22474,1
22475,1
22476,1
22477,0
22478,0
22479,0
22480,0
22481,0
22482,1
22483,0
22484,0
22485,0
22486,1
22487,1
22488,0
22489,1
22490,1
22491,1
22492,1
22493,1
22494,1
22495,1
22496,1
22497,1
22498,1
22499,1
22500,1
22501,1
22502,1
22503,0
22504,0
22505,1
22506,0
22507,1
22508,1
22509,0
22510,1
22511,1
22512,1
22513,0
22514,0
22515,1
22516,1
22517,1
22518,0
22519,0
22520,1
22521,1
22522,0
22523,1
22524,0
22525,0
22526,1
22527,0
22528,1
22529,1
22530,0
22531,0
22532,1
22533,0
22534,1
22535,0
22536,1
22537,0
22538,0
22539,1
22540,0
22541,0
22542,1
22543,1
22544,1
22545,0
22546,0
22547,0
22548,0
22549,1
22550,1
22551,1
22552,0
22553,1
22554,1
22555,1
22556,1
22557,1
22558,0
22559,0
22560,0
22561,0
22562,1
22563,0
22564,0
22565,1
22566,1
22567,0
22568,0
22569,1
22570,1
22571,0
22572,1
22573,0
22574,0
22575,0
22576,0
22577,1
22578,0
22579,0
22580,0
22581,0
22582,0
22583,0
22584,1
22585,1
22586,0
22587,1
22588,1
22589,1
22590,0
22591,1
22592,1
22593,0
22594,1
22595,1
22596,1
22597,1
22598,0
22599,0
22600,0
22601,1
22602,1
22603,0
22604,1
22605,1
22606,0
22607,1
22608,1
22609,0
22610,1
22611,1
22612,0
22613,1
22614,1
22615,0
22616,0
22617,1
22618,0
22619,1
22620,1
22621,1
22622,0
22623,1
22624,0
22625,0
22626,1
22627,0
22628,0
22629,1
22630,0
22631,1
22632,1
22633,0
22634,0
22635,0
22636,0
22637,0
22638,1
22639,1
22640,1
22641,1
22642,1
22643,0
22644,0
22645,0
22646,0
22647,1
22648,1
22649,1
22650,0
22651,1
22652,1
22653,0
22654,1
22655,0
22656,0
22657,0
22658,0
22659,0
22660,0
22661,0
22662,1
22663,0
22664,0
22665,0
22666,0
22667,1
22668,1
22669,1
22670,0
22671,1
22672,1
22673,0
22674,1
22675,0
22676,1
22677,1
22678,0
22679,1
22680,1
22681,0
22682,0
22683,1
22684,0
22685,0
22686,1
22687,1
22688,1
22689,1
22690,1
22691,0
22692,1
22693,1
22694,1
22695,1
22696,0
22697,1
22698,1
22699,1
22700,0
22701,0
22702,1
22703,0
22704,1
22705,0
22706,1
22707,1
22708,1
22709,1
22710,0
22711,1
22712,1
22713,0
22714,1
22715,1
22716,1
22717,1
22718,0
22719,1
22720,0
22721,1
22722,1
22723,1
22724,1
22725,0
22726,0
22727,0
22728,0
22729,0
22730,1
22731,1
22732,0
22733,0
22734,0
22735,0
22736,1
22737,0
22738,1
22739,0
22740,1
22741,0
22742,0
22743,1
22744,1
22745,0
22746,1
22747,1
22748,1
22749,1
22750,1
22751,0
22752,0
22753,1
22754,0
22755,0
22756,1
22757,1
22758,0
22759,1
22760,1
22761,0
22762,1
22763,1
22764,0
22765,1
22766,0
22767,1
22768,1
22769,1
22770,0
22771,0
22772,1
22773,1
22774,1
22775,1
22776,0
22777,1
22778,1
22779,1
22780,0
22781,1
22782,1
22783,1
22784,1
22785,1
22786,1
22787,0
22788,1
22789,0
22790,0
22791,1
22792,0
22793,1
22794,1
22795,1
22796,1
22797,1
22798,0
22799,1
22800,0
22801,1
22802,0
22803,0
22804,0
22805,1
22806,1
22807,1
22808,0
22809,1
22810,0
22811,1
22812,1
22813,1
22814,1
22815,0
22816,1
22817,1
22818,0
22819,0
22820,1
22821,0
22822,0
22823,1
22824,0
22825,1
22826,0
22827,0
22828,0
22829,0
22830,0
22831,0
22832,1
22833,1
22834,0
22835,1
22836,1
22837,1
22838,0
22839,1
22840,0
22841,1
22842,0
22843,1
22844,0
22845,0
22846,0
22847,1
22848,1
22849,0
22850,0
22851,1
22852,1
22853,0
22854,1
22855,0
22856,0
22857,0
22858,0
22859,0
22860,1
22861,0
22862,0
22863,0
22864,0
22865,0
22866,0
22867,1
22868,1
22869,0
22870,0
22871,0
22872,1
22873,1
22874,1
22875,0
22876,1
22877,0
22878,0
22879,1
22880,1
22881,0
22882,1
22883,0
22884,0
22885,0
22886,0
22887,0
22888,1
22889,1
22890,0
22891,0
22892,0
22893,1
22894,0
22895,0
22896,1
22897,0
22898,0
22899,1
22900,0
22901,1
22902,0
22903,1
22904,1
22905,1
22906,1
22907,0
22908,0
22909,1
22910,1
22911,1
22912,0
22913,1
22914,1
22915,1
22916,1
22917,1
22918,1
22919,0
22920,1
22921,0
22922,0
22923,1
22924,0
22925,1
22926,1
22927,1
22928,1
22929,1
22930,0
22931,0
22932,1
22933,1
22934,1
22935,1
22936,1
22937,0
22938,1
22939,1
22940,1
22941,1
22942,0
22943,0
22944,1
22945,1
22946,1
22947,1
22948,1
22949,1
22950,1
22951,1
22952,0
22953,1
22954,1
22955,1
22956,0
22957,0
22958,0
22959,1
22960,0
22961,1
22962,1
22963,1
22964,0
22965,0
22966,1
22967,1
22968,0
22969,0
22970,0
22971,0
22972,0
22973,1
22974,1
22975,1
22976,1
22977,0
22978,1
22979,1
22980,1
22981,0
22982,0
22983,1
22984,0
22985,1
22986,1
22987,1
22988,1
22989,1
22990,0
22991,0
22992,0
22993,0
22994,1
22995,1
22996,0
22997,0
22998,1
22999,0
23000,0
23001,0
23002,1
23003,0
23004,0
23005,0
23006,0
23007,1
23008,0
23009,1
23010,1
23011,1
23012,1
23013,0
23014,1
23015,0
23016,0
23017,1
23018,0
23019,0
23020,0
23021,0
23022,1
23023,0
23024,1
23025,1
23026,1
23027,1
23028,1
23029,1
23030,0
23031,0
23032,1
23033,1
23034,0
23035,1
23036,1
23037,1
23038,1
23039,1
23040,1
23041,0
23042,1
23043,1
23044,0
23045,1
23046,1
23047,1
23048,0
23049,0
23050,1
23051,0
23052,1
23053,1
23054,0
23055,0
23056,1
23057,1
23058,0
23059,1
23060,1
23061,1
23062,0
23063,1
23064,1
23065,0
23066,0
23067,0
23068,0
23069,1
23070,1
23071,0
23072,0
23073,1
23074,1
23075,0
23076,1
23077,1
23078,0
23079,1
23080,1
23081,1
23082,1
23083,1
23084,1
23085,0
23086,1
23087,1
23088,0
23089,0
23090,0
23091,0
23092,1
23093,1
23094,1
23095,1
23096,0
23097,1
23098,0
23099,0
23100,0
23101,1
23102,0
23103,0
23104,0
23105,1
23106,1
23107,1
23108,0
23109,1
23110,0
23111,0
23112,1
23113,0
23114,1
23115,0
23116,0
23117,0
23118,0
23119,1
23120,1
23121,0
23122,0
23123,1
23124,0
23125,1
23126,1
23127,1
23128,1
23129,0
23130,0
23131,1
23132,0
23133,0
23134,1
23135,1
23136,1
23137,0
23138,0
23139,0
23140,1
23141,0
23142,0
23143,0
23144,0
23145,0
23146,0
23147,1
23148,0
23149,0
23150,1
23151,1
23152,0
23153,0
23154,1
23155,1
23156,1
23157,0
23158,1
23159,0
23160,1
23161,1
23162,1
23163,0
23164,1
23165,1
23166,1
23167,0
23168,1
23169,0
23170,0
23171,1
23172,1
23173,0
23174,1
23175,0
23176,0
23177,1
23178,1
23179,0
23180,1
23181,1
23182,1
23183,0
23184,1
23185,0
23186,0
23187,1
23188,1
23189,1
23190,1
23191,1
23192,0
23193,0
23194,0
23195,1
23196,1
23197,0
23198,1
23199,1
23200,0
23201,0
23202,0
23203,1
23204,1
23205,1
23206,0
23207,1
23208,0
23209,1
23210,0
23211,0
23212,0
23213,1
23214,0
23215,0
23216,1
23217,1
23218,0
23219,0
23220,0
23221,1
23222,1
23223,1
23224,1
23225,0
23226,0
23227,0
23228,0
23229,0
23230,1
23231,1
23232,1
23233,1
23234,0
23235,1
23236,1
23237,1
23238,0
23239,1
23240,0
23241,1
23242,0
23243,0
23244,0
23245,1
23246,1
23247,0
23248,1
23249,1
23250,0
23251,1
23252,0
23253,0
23254,0
23255,1
23256,0
23257,1
23258,0
23259,1
23260,0
23261,1
23262,1
23263,0
23264,0
23265,0
23266,1
23267,1
23268,1
23269,0
23270,1
23271,1
23272,1
23273,0
23274,1
23275,1
23276,1
23277,1
23278,1
23279,0
23280,1
23281,1
23282,1
23283,0
23284,0
23285,0
23286,1
23287,1
23288,0
23289,0
23290,0
23291,0
23292,0
23293,1
23294,0
23295,1
23296,1
23297,1
23298,0
23299,0
23300,1
23301,0
23302,1
23303,0
23304,0
23305,1
23306,1
23307,0
23308,1
23309,0
23310,0
23311,1
23312,0
23313,0
23314,1
23315,0
23316,1
23317,1
23318,1
23319,0
23320,1
23321,0
23322,1
23323,1
23324,0
23325,1
23326,1
23327,1
23328,0
23329,1
23330,0
23331,1
23332,1
23333,1
23334,0
23335,0
23336,1
23337,0
23338,1
23339,0
23340,1
23341,0
23342,1
23343,0
23344,1
23345,1
23346,0
23347,1
23348,1
23349,0
23350,1
23351,0
23352,0
23353,1
23354,1
23355,0
23356,1
23357,0
23358,0
23359,0
23360,1
23361,0
23362,0
23363,0
23364,1
23365,1
23366,1
23367,0
23368,0
23369,0
23370,0
23371,1
23372,0
23373,1
23374,1
23375,1
23376,0
23377,1
23378,0
23379,1
23380,1
23381,0
23382,1
23383,0
23384,0
23385,1
23386,0
23387,1
23388,0
23389,1
23390,0
23391,0
23392,0
23393,0
23394,1
23395,0
23396,1
23397,0
23398,1
23399,0
23400,1
23401,1
23402,0
23403,1
23404,0
23405,1
23406,0
23407,0
23408,1
23409,0
23410,0
23411,1
23412,0
23413,0
23414,0
23415,1
23416,1
23417,1
23418,0
23419,1
23420,0
23421,1
23422,0
23423,1
23424,0
23425,1
23426,1
23427,0
23428,0
23429,1
23430,1
23431,1
23432,0
23433,0
23434,0
23435,1
23436,1
23437,1
23438,1
23439,0
23440,1
23441,1
23442,0
23443,0
23444,1
23445,0
23446,0
23447,1
23448,1
23449,0
23450,1
23451,0
23452,0
23453,1
23454,1
23455,0
23456,0
23457,0
23458,1
23459,0
23460,1
23461,0
23462,1
23463,1
23464,1
23465,1
23466,1
23467,0
23468,0
23469,1
23470,1
23471,0
23472,0
23473,1
23474,1
23475,0
23476,0
23477,1
23478,1
23479,0
23480,1
23481,1
23482,1
23483,1
23484,1
23485,1
23486,1
23487,0
23488,1
23489,0
23490,0
23491,1
23492,1
23493,1
23494,0
23495,1
23496,1
23497,0
23498,0
23499,1
23500,1
23501,1
23502,0
23503,1
23504,0
23505,1
23506,1
23507,1
23508,0
23509,1
23510,1
23511,0
23512,1
23513,0
23514,1
23515,1
23516,1
23517,0
23518,0
23519,1
23520,1
23521,1
23522,1
23523,1
23524,1
23525,1
23526,0
23527,1
23528,0
23529,1
23530,1
23531,0
23532,1
23533,1
23534,1
23535,0
23536,0
23537,0
23538,0
23539,1
23540,1
23541,1
23542,0
23543,0
23544,1
23545,0
23546,1
23547,0
23548,1
23549,1
23550,1
23551,0
23552,0
23553,1
23554,0
23555,1
23556,1
23557,0
23558,1
23559,1
23560,1
23561,0
23562,1
23563,0
23564,0
23565,0
23566,1
23567,0
23568,1
23569,1
23570,0
23571,1
23572,1
23573,1
23574,0
23575,1
23576,0
23577,0
23578,1
23579,1
23580,0
23581,0
23582,1
23583,1
23584,1
23585,0
23586,0
23587,0
23588,0
23589,0
23590,0
23591,0
23592,1
23593,1
23594,1
23595,0
23596,0
23597,0
23598,0
23599,1
23600,1
23601,1
23602,1
23603,0
23604,0
23605,0
23606,0
23607,0
23608,1
23609,1
23610,0
23611,1
23612,0
23613,1
23614,1
23615,1
23616,1
23617,1
23618,0
23619,1
23620,0
23621,1
23622,0
23623,0
23624,0
23625,1
23626,1
23627,0
23628,0
23629,1
23630,0
23631,1
23632,1
23633,1
23634,0
23635,0
23636,1
23637,0
23638,1
23639,1
23640,0
23641,0
23642,1
23643,1
23644,0
23645,0
23646,1
23647,0
23648,0
23649,1
23650,0
23651,1
23652,0
23653,0
23654,1
23655,0
23656,0
23657,1
23658,1
23659,1
23660,0
23661,1
23662,1
23663,1
23664,1
23665,1
23666,0
23667,1
23668,0
23669,1
23670,1
23671,0
23672,0
23673,1
23674,1
23675,1
23676,1
23677,0
23678,1
23679,0
23680,0
23681,1
23682,1
23683,1
23684,1
23685,1
23686,0
23687,0
23688,1
23689,1
23690,1
23691,1
23692,1
23693,0
23694,1
23695,1
23696,1
23697,1
23698,1
23699,0
23700,0
23701,1
23702,0
23703,1
23704,1
23705,0
23706,1
23707,1
23708,0
23709,0
23710,0
23711,1
23712,0
23713,0
23714,0
23715,0
23716,0
23717,0
23718,1
23719,0
23720,1
23721,0
23722,0
23723,1
23724,1
23725,0
23726,0
23727,1
23728,0
23729,1
23730,1
23731,1
23732,0
23733,0
23734,1
23735,1
23736,0
23737,0
23738,0
23739,0
23740,0
23741,0
23742,1
23743,1
23744,0
23745,0
23746,0
23747,1
23748,1
23749,1
23750,1
23751,0
23752,0
23753,1
23754,0
23755,1
23756,0
23757,0
23758,0
23759,1
23760,1
23761,1
23762,1
23763,0
23764,0
23765,1
23766,1
23767,0
23768,1
23769,0
23770,1
23771,1
23772,1
23773,0
23774,1
23775,1
23776,1
23777,1
23778,1
23779,0
23780,0
23781,0
23782,0
23783,1
23784,0
23785,1
23786,1
23787,0
23788,1
23789,1
23790,1
23791,1
23792,0
23793,1
23794,1
23795,1
23796,1
23797,1
23798,0
23799,1
23800,0
23801,0
23802,0
23803,1
23804,0
23805,0
23806,0
23807,0
23808,1
23809,0
23810,0
23811,0
23812,0
23813,1
23814,0
23815,1
23816,1
23817,1
23818,1
23819,1
23820,1
23821,0
23822,0
23823,1
23824,1
23825,1
23826,1
23827,1
23828,1
23829,1
23830,0
23831,0
23832,0
23833,1
23834,1
23835,1
23836,1
23837,0
23838,1
23839,0
23840,0
23841,1
23842,1
23843,1
23844,1
23845,0
23846,0
23847,1
23848,0
23849,0
23850,1
23851,1
23852,0
23853,1
23854,1
23855,1
23856,0
23857,1
23858,1
23859,1
23860,0
23861,0
23862,1
23863,0
23864,1
23865,1
23866,1
23867,0
23868,1
23869,1
23870,0
23871,0
23872,1
23873,0
23874,1
23875,1
23876,1
23877,0
23878,0
23879,0
23880,0
23881,1
23882,0
23883,1
23884,0
23885,1
23886,0
23887,0
23888,0
23889,1
23890,1
23891,1
23892,0
23893,1
23894,0
23895,0
23896,1
23897,1
23898,1
23899,1
23900,0
23901,0
23902,0
23903,0
23904,0
23905,0
23906,0
23907,1
23908,1
23909,1
23910,0
23911,1
23912,0
23913,0
23914,1
23915,0
23916,1
23917,0
23918,1
23919,0
23920,1
23921,0
23922,1
23923,1
23924,0
23925,1
23926,1
23927,0
23928,1
23929,1
23930,0
23931,0
23932,0
23933,1
23934,1
23935,0
23936,1
23937,1
23938,1
23939,1
23940,0
23941,1
23942,1
23943,1
23944,1
23945,1
23946,0
23947,1
23948,1
23949,1
23950,1
23951,0
23952,1
23953,0
23954,1
23955,0
23956,1
23957,1
23958,1
23959,1
23960,1
23961,1
23962,1
23963,1
23964,1
23965,0
23966,0
23967,1
23968,0
23969,0
23970,1
23971,0
23972,0
23973,0
23974,1
23975,1
23976,1
23977,0
23978,0
23979,0
23980,1
23981,0
23982,1
23983,0
23984,0
23985,1
23986,1
23987,1
23988,1
23989,1
23990,0
23991,0
23992,0
23993,1
23994,1
23995,0
23996,1
23997,0
23998,0
23999,1
24000,1
24001,1
24002,0
24003,0
24004,1
24005,1
24006,1
24007,0
24008,1
24009,1
24010,0
24011,1
24012,1
24013,0
24014,1
24015,1
24016,1
24017,0
24018,1
24019,1
24020,1
24021,1
24022,1
24023,0
24024,1
24025,1
24026,0
24027,1
24028,0
24029,1
24030,0
24031,1
24032,0
24033,0
24034,1
24035,0
24036,0
24037,0
24038,0
24039,1
24040,0
24041,1
24042,0
24043,0
24044,1
24045,1
24046,0
24047,1
24048,0
24049,0
24050,1
24051,0
24052,1
24053,0
24054,1
24055,0
24056,0
24057,1
24058,0
24059,0
24060,0
24061,1
24062,1
24063,1
24064,1
24065,1
24066,0
24067,0
24068,1
24069,0
24070,0
24071,1
24072,1
24073,1
24074,1
24075,0
24076,1
24077,0
24078,0
24079,0
24080,0
24081,1
24082,0
24083,1
24084,0
24085,0
24086,0
24087,0
24088,0
24089,1
24090,0
24091,0
24092,0
24093,1
24094,0
24095,1
24096,1
24097,1
24098,1
24099,1
24100,1
24101,1
24102,1
24103,1
24104,0
24105,0
24106,0
24107,1
24108,1
24109,1
24110,1
24111,0
24112,1
24113,1
24114,0
24115,1
24116,1
24117,1
24118,1
24119,1
24120,1
24121,0
24122,1
24123,0
24124,0
24125,0
24126,0
24127,0
24128,0
24129,1
24130,1
24131,0
24132,1
24133,0
24134,0
24135,0
24136,0
24137,1
24138,0
24139,0
24140,0
24141,1
24142,0
24143,1
24144,0
24145,0
24146,0
24147,0
24148,1
24149,1
24150,0
24151,0
24152,0
24153,0
24154,1
24155,1
24156,1
24157,1
24158,1
24159,0
24160,1
24161,0
24162,0
24163,0
24164,0
24165,1
24166,0
24167,1
24168,1
24169,1
24170,1
24171,1
24172,1
24173,1
24174,1
24175,1
24176,1
24177,1
24178,1
24179,1
24180,1
24181,0
24182,0
24183,1
24184,0
24185,0
24186,1
24187,0
24188,1
24189,0
24190,1
24191,1
24192,1
24193,1
24194,1
24195,1
24196,1
24197,0
24198,0
24199,1
24200,0
24201,1
24202,1
24203,1
24204,0
24205,0
24206,1
24207,0
24208,0
24209,0
24210,1
24211,1
24212,1
24213,1
24214,0
24215,0
24216,1
24217,1
24218,0
24219,0
24220,1
24221,1
24222,1
24223,1
24224,0
24225,0
24226,1
24227,1
24228,1
24229,1
24230,1
24231,1
24232,0
24233,0
24234,1
24235,0
24236,1
24237,0
24238,0
24239,0
24240,1
24241,0
24242,0
24243,1
24244,0
24245,0
24246,1
24247,1
24248,0
24249,1
24250,0
24251,0
24252,0
24253,1
24254,0
24255,0
24256,1
24257,1
24258,1
24259,0
24260,0
24261,1
24262,0
24263,0
24264,1
24265,0
24266,0
24267,0
24268,1
24269,1
24270,0
24271,1
24272,1
24273,0
24274,1
24275,1
24276,0
24277,1
24278,0
24279,0
24280,1
24281,1
24282,1
24283,1
24284,1
24285,1
24286,0
24287,1
24288,1
24289,0
24290,0
24291,0
24292,1
24293,1
24294,0
24295,1
24296,0
24297,1
24298,0
24299,0
24300,0
24301,1
24302,0
24303,1
24304,0
24305,1
24306,0
24307,0
24308,1
24309,1
24310,1
24311,1
24312,1
24313,0
24314,1
24315,0
24316,0
24317,1
24318,1
24319,0
24320,1
24321,1
24322,1
24323,1
24324,0
24325,1
24326,1
24327,0
24328,0
24329,1
24330,0
24331,0
24332,1
24333,0
24334,1
24335,0
24336,1
24337,1
24338,1
24339,1
24340,1
24341,0
24342,1
24343,1
24344,0
24345,1
24346,1
24347,1
24348,1
24349,1
24350,1
24351,0
24352,1
24353,1
24354,1
24355,0
24356,1
24357,0
24358,0
24359,0
24360,1
24361,0
24362,0
24363,0
24364,0
24365,0
24366,1
24367,0
24368,1
24369,0
24370,0
24371,0
24372,1
24373,0
24374,0
24375,1
24376,0
24377,0
24378,1
24379,1
24380,1
24381,0
24382,1
24383,0
24384,0
24385,0
24386,0
24387,0
24388,0
24389,1
24390,1
24391,0
24392,0
24393,0
24394,1
24395,0
24396,0
24397,1
24398,0
24399,0
24400,1
24401,0
24402,0
24403,0
24404,0
24405,1
24406,1
24407,1
24408,1
24409,1
24410,1
24411,1
24412,0
24413,1
24414,1
24415,1
24416,1
24417,0
24418,0
24419,1
24420,0
24421,0
24422,1
24423,1
24424,1
24425,0
24426,1
24427,1
24428,0
24429,0
24430,1
24431,1
24432,1
24433,0
24434,1
24435,1
24436,1
24437,1
24438,0
24439,0
24440,0
24441,1
24442,1
24443,0
24444,1
24445,0
24446,1
24447,0
24448,0
24449,0
24450,1
24451,1
24452,0
24453,1
24454,0
24455,1
24456,1
24457,0
24458,1
24459,1
24460,1
24461,1
24462,1
24463,1
24464,1
24465,0
24466,1
24467,1
24468,0
24469,1
24470,0
24471,0
24472,1
24473,0
24474,1
24475,1
24476,1
24477,0
24478,1
24479,1
24480,0
24481,1
24482,1
24483,1
24484,0
24485,1
24486,1
24487,0
24488,1
24489,1
24490,0
24491,1
24492,0
24493,0
24494,1
24495,0
24496,0
24497,1
24498,1
24499,0
24500,0
24501,0
24502,1
24503,1
24504,1
24505,1
24506,1
24507,0
24508,0
24509,0
24510,1
24511,1
24512,0
24513,1
24514,1
24515,1
24516,1
24517,0
24518,1
24519,1
24520,0
24521,1
24522,0
24523,1
24524,0
24525,1
24526,1
24527,0
24528,0
24529,0
24530,1
24531,0
24532,0
24533,0
24534,0
24535,1
24536,1
24537,0
24538,1
24539,0
24540,1
24541,0
24542,0
24543,0
24544,1
24545,0
24546,0
24547,0
24548,1
24549,1
24550,1
24551,1
24552,0
24553,0
24554,0
24555,1
24556,0
24557,1
24558,1
24559,1
24560,1
24561,0
24562,0
24563,0
24564,1
24565,1
24566,1
24567,0
24568,1
24569,1
24570,1
24571,0
24572,0
24573,0
24574,1
24575,0
24576,0
24577,0
24578,1
24579,0
24580,0
24581,1
24582,1
24583,0
24584,1
24585,1
24586,1
24587,1
24588,1
24589,0
24590,0
24591,1
24592,0
24593,1
24594,1
24595,1
24596,1
